id,host_id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,name_tokens,description_tokens,neighborhood_overview_tokens
1242205,3589987,Marine Parade,Central Region,1.30907,103.9018,1,6,4.5,3,3,"[""Shampoo"", ""Bed linens"", ""Oven"", ""First aid kit"", ""Hangers"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Microwave"", ""TV with standard cable"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""High chair"", ""Stove"", ""Paid parking off premises"", ""Children\u2019s books and toys"", ""Essentials"", ""Refrigerator"", ""Dishwasher"", ""Exterior security cameras on property"", ""Hair dryer"", ""Wifi"", ""Washer"", ""Kitchen"", ""Crib"", ""Iron""]",470.0,92,1125,92,92,1125,1125,92.0,1125.0,8,0,0,2013-08-02,2019-06-22,4.75,4.88,4.63,4.5,4.88,4.63,4.63,2,0.06,large 3brm heritage shophouse,nestled heritagerich estate house offers boutiquehotel experience 10 minutes town airport take pride offering piece history rococostyle influences 1930s shophouse boasts spacious living dining area fully equipped kitchen lots things children play read ultimate convenience nearby amenities including grocery shops eateries yoga classes movie theatre,joo chiat gorgeous peranakan enclave full character practically see singapores progress 1980s old shops businesses since 1980s also see area modernises new malls shops appear theres plenty food local western food theres also supermarket 2 min walk us large mall movie theatre money changer exercise gear shops banks 7 mins away us plus east coast beach 15min jog
1249555,2413412,Kallang,Central Region,1.31322,103.85583,3,1,1.0,1,1,"[""Bed linens"", ""Heating"", ""Private entrance"", ""Keypad"", ""Hangers"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Microwave"", ""Washer"", ""TV with standard cable"", ""Long term stays allowed"", ""Pool"", ""Self check-in"", ""Air conditioning"", ""Hot water"", ""Paid parking off premises"", ""Essentials"", ""Refrigerator"", ""Wifi"", ""Single level home"", ""Lock on bedroom door"", ""Dryer"", ""Free street parking"", ""Iron""]",69.0,92,365,92,92,1125,1125,92.0,1125.0,1,0,0,2016-10-22,2016-10-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.01,heritage apartment master rmm3c,rooms m3 features includebr fully private nosharing bedroom lockbr private bathroom inside bedroombr aircondition doublebed desk chair cable tvbr simple bedsheet towel blanketbr unlimited wifi access 1gmbpsbr 5 housemates live big apartment,apartment within area petain roadkitchener link 5 mins walk farrer park mrt city sq mallbr enjoy convenience city square malls cinemasmovies supermarkets food varieties endless shoppingbr fringe town proximity everythingbr access two mrt lines farrer park mrt purple line 8 mins walk lavender mrt green line br 14 stations away little india dhoby gaut chinatown somerset bras basah clarke quay esplanade orchard city hall raffles place bugis kallangbr 15 mins walk amenities 24hr food centres shopping centre mustafa supermarket etcbr 10 mins bus cbd city area
1261443,2413412,Outram,Central Region,1.28458,103.84311,3,1,1.0,1,1,"[""Private living room"", ""Bed linens"", ""Heating"", ""Private entrance"", ""Paid parking on premises"", ""Oven"", ""Keypad"", ""Hangers"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Microwave"", ""TV with standard cable"", ""Long term stays allowed"", ""Cooking basics"", ""Self check-in"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Lock on bedroom door"", ""Elevator"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",79.0,92,365,92,92,1125,1125,92.0,1125.0,2,0,0,2017-03-28,2017-05-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.02,great viewc ensuite11cbdchinatown nottourist,1 private living room space cabletv sofabr 1 lockable room fully private br airconditioned br personal bathroombr queensize doublebed study table chair bar fridgebr bedsheet towelbr freeunlimited wifibr note apartmentsharing 3 expats live apartment master bedroomsbr note toilet cubicle outside bedroom,apartment near chinatown mrt exit cbr right heart town proximity everythingbr 24hours security 24hours food drinksbr access three mrt lines 1 min walk chinatown mrt purple blue lines 5 min walk outram mrt green line br 14 stations away clarke quay outram tiong bahru city hall dhoby gaut somerset raffles place tanjong pagarbr 15 mins walk amenities 24hr food centres shopping centre supermarket etcbr 20 bus lines bus stops right beside apartment buildingbr 510 mins bus cbd beach road orchard road shenton way etcbr 510 mins walk outram clarke quay night entertainment etcbr 1530 mins walk cbd marina bay sands suntec city
1363204,2413412,Outram,Central Region,1.28386,103.84238,3,1,1.0,1,1,"[""Bed linens"", ""Heating"", ""Private entrance"", ""Paid parking on premises"", ""Oven"", ""Keypad"", ""Hangers"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Microwave"", ""TV with standard cable"", ""Long term stays allowed"", ""Cooking basics"", ""Self check-in"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Refrigerator"", ""Wifi"", ""Lock on bedroom door"", ""Elevator"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",69.0,92,365,92,92,1125,1125,92.0,1125.0,3,0,0,2013-09-15,2016-10-14,4.0,4.33,3.0,4.67,4.67,5.0,4.33,1,0.02,chinatown door master rm attach bathroom,lockable room fully privatebr airconditioned personal bathroom toilet roombr doublebed study table chair wardrobes x 2 bar fridgebr simple bedsheet towelbr free wifi 1gbpsbr theres 2 nonensuite 2 ensuites shared big duplex apartment housing 6 expatsoccupantsbr soap bath gels provided,apartment chinatown mrt exit cbr right heart town proximity everythingbr 24hours security 24hours food drinksbr access three mrt lines 1 min walk chinatown mrt purple line blue line 5 min walk outram mrt green line br 14 stations away clarke quay outram tiong bahru city hall dhoby gaut somerset raffles place tanjong pagarbr 15 mins walk amenities 24hr food centres shopping centre supermarket etcbr 20 bus lines bus stops right beside apartment buildingbr 510 mins bus cbd beach road orchard road shenton way etcbr 510 mins walk outram clarke quay night entertainment etcbr 1530 mins walk cbd marina bay sands suntec city
1508829,2413412,Kallang,Central Region,1.3072,103.86359,3,1,3.0,1,1,"[""Bed linens"", ""Heating"", ""Private entrance"", ""Oven"", ""Hangers"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Microwave"", ""Free street parking"", ""Long term stays allowed"", ""Pool"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Refrigerator"", ""Wifi"", ""Single level home"", ""Lock on bedroom door"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",59.0,92,365,92,92,365,365,92.0,365.0,7,0,0,2015-10-02,2021-05-23,4.14,4.29,4.43,4.83,4.57,4.83,4.17,1,0.06,lavender queenbed rmfr 5m walk mrt,airconditioned doublebedqueensize room wardrobe desk chairbr lockable room fully private sharing strangersbr bedsheet pillow provided free access wifi unlimited 1gpbsbr access three shared bathroomsbr room within shared apartment 7 occupants,apartment within lavender neighbourhood horne rd king georges ave penhas rd hamilton rd cavan rd french rd area prewar historical buildings residentialbr access two mrt lines 45 mins walk lavender mrt green line 89 mins walk farrer park mrt purple linebr good location proximity everything 24hours food drinks outletsbr 2 mins walk amenities 24hr food centres supermarket mustafa etcbr 2 mins walk jalan besar public swimming pool olympic size 1entry gymnasium 1entrybr 4 mins walk lavender mrt 13 stations away bugis city hall raffles place promenade dhoby gautbr 4 mins walk major roads bus stops lavender street victoria street jalan besarbr 10 15 mins bus ride cbd areas work boat quay clarke quay night entertainments etc
1581224,8408341,Kallang,Central Region,1.31108,103.87374,1,8,4.0,4,1,"[""Cleaning available during stay"", ""First aid kit"", ""Shampoo"", ""Fire extinguisher"", ""Garden view"", ""Bed linens"", ""Breakfast"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Essentials"", ""Washer"", ""Kitchen"", ""Wifi""]",130.0,96,100,96,96,1125,1125,96.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,life impact coaching,oldworld sanctuary 5 mins walk kallang mrt designed make pause think regain centre christian retreat house dedicated mission formation service common good,originally settlement outside city proper 100 years ago geylang got name grinding coconut meat used local malay housewives thicken curries singapore developed cbd much rustic lanes lorongs shophouses left behind push toward modernity void filled colorful migrants speaking variety dialects tongues makes geylang today hodgepodge streets crammed flavors opportunities learn cultures taste see good reasons chose stay us
1615074,2413412,Outram,Central Region,1.2841,103.84253,3,1,1.5,1,1,"[""Private living room"", ""Bed linens"", ""Heating"", ""Private entrance"", ""Paid parking on premises"", ""Oven"", ""Keypad"", ""Hangers"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Microwave"", ""TV with standard cable"", ""Long term stays allowed"", ""Cooking basics"", ""Self check-in"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Lock on bedroom door"", ""Elevator"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",79.0,92,365,92,92,1125,1125,92.0,1125.0,5,0,0,2018-03-10,2021-06-25,4.4,4.6,4.2,5.0,5.0,4.8,4.2,1,0.06,awesome view ensuite 11 chinatown,private living room space cabletv sofa cordoned curtainsbr lockable bedroom fully private airconditioned br personal shower cubicle beside living roombr personal washerdryer machinebr queensize doublebed study table chair bar fridgebr bedsheet towelbr freeunlimited wifibr note toilet cubicle wash basin outside bedroombr note 4 housemates huge duplex private rooms,apartment near chinatown mrt exit cbr right heart town proximity everythingbr 24hours security 24hours food drinksbr access three mrt lines 1 min walk chinatown mrt purple blue lines 5 min walk outram mrt green line br 14 stations away clarke quay outram tiong bahru city hall dhoby gaut somerset raffles place tanjong pagarbr 15 mins walk amenities 24hr food centres shopping centre supermarket etcbr 20 bus lines bus stops right beside apartment buildingbr 510 mins bus cbd beach road orchard road shenton way etcbr 510 mins walk outram clarke quay night entertainment etcbr 1530 mins walk cbd marina bay sands suntec city
1678744,8881470,Outram,Central Region,1.28405,103.84424,4,1,0.0,1,1,"[""Shampoo"", ""Bed linens"", ""Patio or balcony"", ""Hangers"", ""Dishes and silverware"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Microwave"", ""TV with standard cable"", ""Free street parking"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Essentials"", ""Refrigerator"", ""Exterior security cameras on property"", ""Hair dryer"", ""Wifi"", ""Breakfast"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",50.0,1,1125,92,92,1,1125,92.0,49.8,150,0,0,2013-11-21,2020-01-31,4.56,4.65,4.43,4.84,4.79,4.86,4.67,2,1.14,ladiesonly shared room chinatown,wink flashpackers ’ budget accommodation choice innovating beyond conventional hostels design quality conveniences balancing privacy soundresistant pods contained lighting private nooks communal space library lounge kitchenette wink also juxtaposes heritage buildinglocation technology investments cater varied guests,housed threestorey historic shophouse chinese baroque façade wink exudes charm local flavors resides right chinatown – mustsee cultural enclave singapore ’ largest ethnic group – convenient pivot access country ’ attractions within minutes north lies clarke quay premium nightlife destination unwind hop away south sentosa island resort getaway distinctive skyline singapore ’ central business district club street bohemian vibes easy walk away east also close proximity renowned marina bay waterfront houses marina bay sands integrated resorts casino singapore formula 1 grand prix night race circuitbr br get convenient chinatown ’ mass rapid transit mrt station mere 3minutes stroll wink guests easily access singapore ’ popular sights less ‘ touristy ’ ones
1678755,8881470,Outram,Central Region,1.28405,103.84424,2,1,0.0,2,1,"[""Shampoo"", ""Bed linens"", ""Patio or balcony"", ""Hangers"", ""Dishes and silverware"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Microwave"", ""TV with standard cable"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Essentials"", ""Refrigerator"", ""Exterior security cameras on property"", ""Hair dryer"", ""Wifi"", ""Breakfast"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",50.0,1,1125,92,92,1,1125,92.0,39.1,94,0,0,2014-01-28,2023-09-18,4.66,4.72,4.65,4.88,4.85,4.9,4.6,2,0.72,mixed shared room chinatown,wink flashpackers ’ budget accommodation choice innovating beyond conventional hostels design quality conveniences balancing privacy soundresistant beds contained lighting private nooks communal space library lounge kitchenette wink also juxtaposes heritage buildinglocation technology investments cater varied guests,housed threestorey historic shophouse chinese baroque façade wink exudes charm local flavors resides right chinatown – mustsee cultural enclave singapore ’ largest ethnic group – convenient pivot access country ’ attractions within minutes north lies clarke quay premium nightlife destination unwind hop away south sentosa island resort getaway distinctive skyline singapore ’ central business district club street bohemian vibes easy walk away east also close proximity renowned marina bay waterfront houses marina bay sands integrated resorts casino singapore formula 1 grand prix night race circuitbr br get convenient chinatown ’ mass rapid transit mrt station mere 3minutes stroll wink guests easily access singapore ’ popular sights less ‘ touristy ’ ones
1710048,8948251,Outram,Central Region,1.28466,103.84255,3,1,1.0,1,1,"[""Bed linens"", ""Heating"", ""Private entrance"", ""Paid parking on premises"", ""Oven"", ""Keypad"", ""Hangers"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Microwave"", ""Long term stays allowed"", ""Cooking basics"", ""Self check-in"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Refrigerator"", ""Wifi"", ""Lock on bedroom door"", ""Elevator"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",69.0,92,365,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,fireworks view8 highrise ensuite not4 tourist,lockable room fully private airconditioned br personal shower cubicle doublebed study table chair bar fridgebr basic bedsheet towelbr great citychinatown view windowbr note wctoilet cubicle outside bedroom shared another housemate lock cubicle use br note theres 2 nonensuite 2 ensuites shared big duplex apartment housing 5 expatsoccupants,apartment chinatown mrt exit cbr right heart town proximity everythingbr 24hours security 24hours food drinksbr access three mrt lines 1 min walk chinatown mrt purple line blue line 5 min walk outram mrt green line br 14 stations away clarke quay outram tiong bahru city hall dhoby gaut somerset raffles place tanjong pagarbr 15 mins walk amenities 24hr food centres shopping centre supermarket etcbr 20 bus lines bus stops right beside apartment buildingbr 510 mins bus cbd beach road orchard road shenton way etcbr 510 mins walk outram clarke quay night entertainment etcbr 1530 mins walk cbd marina bay sands suntec city
